PID,CRM_PID_Value_Segment,EffectiveSegment,Billing_ZIP,KA_name,Active_subscribers,Not_Active_subscribers,Suspended_subscribers,Total_SUBs,AvgMobileRevenue,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,Billing_ZIP_norm,postal_code,bg_place_count,bg_place_name,bg_admin1_name,bg_admin1_code,bg_admin2_name,bg_admin2_code,bg_admin3_name,bg_admin3_code,bg_latitude,bg_longitude,bg_geo_accuracy,bg_zip_found,bg_distance_sofia_km,bg_distance_plovdiv_km,bg_distance_varna_km,bg_distance_burgas_km,bg_min_big_city_distance_km
160067613,Bronze,SOHO,4000.0,Tatiana Trifonova,2,,,2,46.0,0.0,46.0,23.0,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115338044,Bronze,SOHO,4006.0,Tatiana Trifonova,2,2.0,,4,46.0,0.0,46.0,23.0,No,4006,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
120553269,Silver,SOHO,4700.0,Tatiana Trifonova,2,3.0,,5,46.0,0.0,46.0,23.0,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
3515800137,Iron,SOHO,4638.0,Tatiana Trifonova,2,,,2,46.17,0.0,46.17,23.09,Yes,4638,4638,1.0,Pobit kamuk,Pazardzhik,PAZ,Velingrad,PAZ08,Pobit kamuk,PAZ08-12,41.8167,23.8667,4.0,1,107.73517720174014,80.8133023848423,366.3079799678592,306.0810065045437,80.8133023848423
461200,Iron,SOHO,4150.0,Tatiana Trifonova,3,,,3,46.17,0.0,46.17,15.39,No,4150,4150,1.0,Rakovski,Plovdiv,PDV,Rakovski,PDV25,Unknown,PDV25-00,42.3,24.9667,4.0,1,141.90887033993675,25.834256686772648,261.2481304086356,206.19039367168793,25.834256686772648
825395221,Bronze,SOHO,4023.0,Tatiana Trifonova,4,,,4,46.17,0.0,46.17,11.54,No,4023,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115032344,Bronze,SOHO,4002.0,Tatiana Trifonova,2,,,2,46.17,0.0,46.17,23.09,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115882779,Bronze,SOHO,4004.0,Tatiana Trifonova,5,,,5,46.17,0.0,46.17,9.23,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
200840387,Bronze,SOHO,4492.0,Tatiana Trifonova,1,,,1,46.17,0.0,46.17,46.17,No,4492,4492,1.0,Varvara,Pazardzhik,PAZ,Septemvri,PAZ29,Varvara,PAZ29-03,42.15,24.1333,4.0,1,90.24685417780746,50.484402969836886,330.934680238995,276.5032123363993,50.484402969836886
115655219,Silver,SOHO,4023.0,Tatiana Trifonova,1,4.0,,5,46.33,0.0,46.33,46.33,No,4023,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115538753,Bronze,SOHO,4337.0,Tatiana Trifonova,1,1.0,,2,46.33,0.0,46.33,46.33,No,4337,4337,1.0,Kurnare,Plovdiv,PDV,Karlovo,PDV13,Kurnare,PDV13-16,42.7,24.6333,4.0,1,107.16721503375213,63.45027985967897,273.0696163333925,232.5738968696134,63.45027985967897
115579209,Bronze,SOHO,4000.0,Tatiana Trifonova,2,1.0,,3,46.33,0.0,46.33,23.17,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115781545,Bronze,SOHO,4330.0,Tatiana Trifonova,3,,,3,46.33,0.0,46.33,15.44,No,4330,4330,1.0,Sopot,Plovdiv,PDV,Sopot,PDV43,Unknown,PDV43-00,42.65,24.75,4.0,1,116.87073819433117,57.22221096435313,265.15379181865933,222.6839062952196,57.22221096435313
825386756,Bronze,SOHO,4000.0,Tatiana Trifonova,2,3.0,,5,46.33,0.0,46.33,23.17,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
5310115012SMB,Bronze,SOHO,4002.0,Tatiana Trifonova,3,,,3,46.33,0.0,46.33,15.44,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
112595813,Iron,SOHO,4600.0,Tatiana Trifonova,2,,,2,46.33,0.0,46.33,23.17,No,4600,4600,1.0,Velingrad,Pazardzhik,PAZ,Velingrad,PAZ08,Unknown,PAZ08-00,42.0167,24.0,4.0,1,94.01322360719992,62.91327869652514,346.8627109139799,290.0533176674631,62.91327869652514
825099852,Bronze,SOHO,4251.0,Tatiana Trifonova,2,2.0,,4,46.33,0.0,46.33,23.17,No,4251,4251,1.0,Bachkovo,Plovdiv,PDV,Asenovgrad,PDV01,Bachkovo,PDV01-23,41.95,24.8667,4.0,1,151.79063731657016,22.923814625328994,286.38752566628705,222.45514710619264,22.923814625328994
112508897,Bronze,SOHO,4400.0,Tatiana Trifonova,3,3.0,,6,46.5,0.0,46.5,15.5,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
115147338,Bronze,SOHO,4020.0,Tatiana Trifonova,3,,,3,46.5,0.0,46.5,15.5,No,4020,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
175185069,Bronze,SOHO,4469.0,Tatiana Trifonova,3,4.0,,7,46.5,0.0,46.5,15.5,No,4469,4469,1.0,Sestrimo,Pazardzhik,PAZ,Belovo,PAZ04,Sestrimo,PAZ04-06,42.2167,23.9167,4.0,1,72.39893927808119,68.87628055399558,344.90310624119627,293.07863067245756,68.87628055399558
115624476,Bronze,SOHO,4190.0,Ginka Vachkova,2,1.0,,3,46.5,0.0,46.5,23.25,No,4190,4190,1.0,Suedinenie,Plovdiv,PDV,Suedinenie,PDV33,Unknown,PDV33-00,42.2667,24.55,4.0,1,111.5302342024158,21.724599431042265,294.254691122861,240.66355380605708,21.724599431042265
825233454,Bronze,SOHO,4004.0,Ginka Vachkova,2,,,2,46.5,0.0,46.5,23.25,No,4004,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
200381674,Bronze,SOHO,4003.0,Ginka Vachkova,5,1.0,,6,46.5,0.0,46.5,9.3,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
201410310,Bronze,SOHO,4101.0,Ginka Vachkova,2,,,2,46.5,0.0,46.5,23.25,No,4101,4101,1.0,Kuklen,Plovdiv,PDV,Kuklen,PDV42,Unknown,PDV42-00,42.0333,24.7833,4.0,1,140.9704412913311,11.778143449191104,287.86531883819424,226.59989635184465,11.778143449191104
202000983,Iron,SOHO,4000.0,Ginka Vachkova,2,,,2,46.5,0.0,46.5,23.25,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115120896,Bronze,Other,4000.0,Ginka Vachkova,5,1.0,,6,46.67,0.0,46.67,9.33,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
825162847,Bronze,SOHO,4002.0,Ginka Vachkova,5,,,5,46.67,0.0,46.67,9.33,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
200255394,Bronze,SOHO,4147.0,Ginka Vachkova,2,,,2,46.67,0.0,46.67,23.34,No,4147,4147,1.0,Kalekovec,Plovdiv,PDV,Marica,PDV17,Kalekovec,PDV17-07,42.2333,24.8167,4.0,1,133.04127374604855,12.37390719836797,275.54455029150677,219.4455986995673,12.37390719836797
120073640,Bronze,SOHO,4700.0,Ginka Vachkova,1,1.0,,2,46.67,0.0,46.67,46.67,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
200817036,Bronze,SOHO,4600.0,Ginka Vachkova,2,2.0,,4,46.67,0.0,46.67,23.34,No,4600,4600,1.0,Velingrad,Pazardzhik,PAZ,Velingrad,PAZ08,Unknown,PAZ08-00,42.0167,24.0,4.0,1,94.01322360719992,62.91327869652514,346.8627109139799,290.0533176674631,62.91327869652514
175165337,Bronze,SOHO,4000.0,Ginka Vachkova,1,1.0,,2,46.83,0.0,46.83,46.83,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115533101,Bronze,SOHO,4003.0,Ginka Vachkova,2,1.0,,3,46.83,0.0,46.83,23.42,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
160046284,Bronze,SOHO,4023.0,Ginka Vachkova,2,,,2,46.83,0.0,46.83,23.42,No,4023,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
341628,Bronze,SOHO,4630.0,Ginka Vachkova,2,,,2,46.83,0.0,46.83,23.42,Yes,4630,4630,1.0,Cvetino,Pazardzhik,PAZ,Velingrad,PAZ08,Unknown,PAZ08-00,41.9833,23.85,4.0,1,90.52191961965018,75.8230135073538,359.7022842354738,302.9514635234404,75.8230135073538
822121090,Bronze,SOHO,4500.0,Ginka Vachkova,1,2.0,,3,46.83,0.0,46.83,46.83,Yes,4500,4500,1.0,Panagjurishhe,Pazardzhik,PAZ,Panagjurishhe,PAZ20,Unknown,PAZ20-00,42.5,24.1833,4.0,1,73.85428803185029,61.47150141666384,314.31621916907767,268.8153894635235,61.47150141666384
201686383,Bronze,SOHO,4000.0,Ginka Vachkova,3,,,3,46.83,0.0,46.83,15.61,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115768238,Bronze,SOHO,4003.0,Ginka Vachkova,2,1.0,,3,47.0,0.0,47.0,23.5,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
830175593,Iron,SOHO,4700.0,Ginka Vachkova,2,1.0,,3,47.0,0.0,47.0,23.5,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
825157501,Bronze,SOHO,4225.0,Ginka Vachkova,6,1.0,,7,47.0,0.0,47.0,7.83,No,4225,4225,1.0,Perushhica,Plovdiv,PDV,Perushhica,PDV40,Unknown,PDV40-00,42.05,24.55,4.0,1,123.9520724004776,18.704648017242445,304.14471828136334,244.89222270180184,18.704648017242445
200803093,Bronze,SOHO,4538.0,Ginka Vachkova,2,,,2,47.0,0.0,47.0,23.5,No,4538,4538,1.0,Elshica,Pazardzhik,PAZ,Panagjurishhe,PAZ20,Elshica,PAZ20-04,42.3667,24.2167,4.0,1,82.03814468810936,50.54086132959666,316.0927397263496,266.80284872284955,50.54086132959666
342452,Bronze,SOHO,4411.0,Ginka Vachkova,3,,,3,47.17,0.0,47.17,15.72,No,4411,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
453011,Bronze,SOHO,4000.0,Ginka Vachkova,4,,,4,47.17,0.0,47.17,11.79,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
120034413,Bronze,SOHO,4700.0,Daniela Stefanova,3,3.0,,6,47.17,0.0,47.17,15.72,Yes,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
120607998,Bronze,Other,4990.0,Daniela Stefanova,1,,,1,47.17,0.0,47.17,47.17,No,4990,4990,7.0,Dunja,Smoljan,SML,Nedelino,SML18,Izgrev,SML18-00,41.45332857142857,25.126671428571427,4.0,1,203.29874083506337,82.16850737212685,301.38797260312725,225.71644714103792,82.16850737212685
160095671,Bronze,SOHO,4000.0,Daniela Stefanova,3,,,3,47.17,0.0,47.17,15.72,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
200516620,Iron,SOHO,4230.0,Daniela Stefanova,4,,,4,47.17,0.0,47.17,11.79,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
115105129,Bronze,SOHO,4000.0,Daniela Stefanova,5,,,5,47.17,0.0,47.17,9.43,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
160100312,Iron,SOHO,4003.0,Daniela Stefanova,2,1.0,,3,47.17,0.0,47.17,23.59,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
201919300,Bronze,SOHO,4000.0,Daniela Stefanova,2,,,2,47.17,0.0,47.17,23.59,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115695911,Bronze,SOHO,4000.0,Daniela Stefanova,3,2.0,,5,47.17,0.0,47.17,15.72,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
115713291,Bronze,SOHO,4101.0,Daniela Stefanova,3,,,3,47.33,0.0,47.33,15.78,Yes,4101,4101,1.0,Kuklen,Plovdiv,PDV,Kuklen,PDV42,Unknown,PDV42-00,42.0333,24.7833,4.0,1,140.9704412913311,11.778143449191104,287.86531883819424,226.59989635184465,11.778143449191104
115742834,Bronze,SOHO,4000.0,Daniela Stefanova,4,2.0,,6,47.33,0.0,47.33,11.83,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
825084479,Bronze,SOHO,4230.0,Daniela Stefanova,5,,,5,47.33,0.0,47.33,9.47,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
115822636,Bronze,SOHO,4003.0,Daniela Stefanova,2,3.0,,5,47.33,0.0,47.33,23.67,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
201810735,Bronze,SOHO,4000.0,Daniela Stefanova,4,,,4,47.33,0.0,47.33,11.83,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
825268640,Bronze,SOHO,4000.0,Daniela Stefanova,6,2.0,,8,47.33,0.0,47.33,7.89,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
160105010,Bronze,SOHO,4230.0,Daniela Stefanova,5,,,5,47.33,0.0,47.33,9.47,Yes,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
200032256,Bronze,SOHO,4700.0,Daniela Stefanova,3,1.0,,4,47.33,0.0,47.33,15.78,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
830101447,Bronze,SOHO,4700.0,Daniela Stefanova,5,2.0,,7,47.5,0.0,47.5,9.5,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
115647610,Bronze,SOHO,4023.0,Daniela Stefanova,1,1.0,,2,47.67,0.0,47.67,47.67,No,4023,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115827081,Bronze,SOHO,4000.0,VU,5,,,5,47.67,0.0,47.67,9.53,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
200350102,Iron,SOHO,4230.0,VU,2,,,2,47.67,0.0,47.67,23.84,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
200515066,Bronze,SOHO,4700.0,VU,4,1.0,,5,47.67,0.0,47.67,11.92,Yes,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
200735354,Bronze,SOHO,4230.0,VU,2,,,2,47.67,0.0,47.67,23.84,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
200883463,Bronze,SOHO,4000.0,VU,6,,,6,47.67,0.0,47.67,7.95,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
160136479,Bronze,SOHO,4003.0,VU,2,,,2,47.67,0.0,47.67,23.84,No,4003,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115669642,Bronze,SOHO,4020.0,VU,5,,,5,47.83,0.0,47.83,9.57,No,4020,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
115773598,Bronze,SOHO,4001.0,VU,2,1.0,,3,47.83,0.0,47.83,23.92,No,4001,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
160077785,Bronze,SOHO,4000.0,VU,3,,,3,47.83,0.0,47.83,15.94,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
120526158,Bronze,SOHO,4980.0,VU,2,1.0,,3,47.83,0.0,47.83,23.92,No,4980,4980,1.0,Zlatograd,Smoljan,SML,Zlatograd,SML11,Unknown,SML11-00,41.3833,25.1,4.0,1,207.1677954105144,88.65365256531598,308.2403646758956,231.79066182986844,88.65365256531598
200757272,Bronze,SOHO,4330.0,VU,1,,,1,47.83,0.0,47.83,47.83,No,4330,4330,1.0,Sopot,Plovdiv,PDV,Sopot,PDV43,Unknown,PDV43-00,42.65,24.75,4.0,1,116.87073819433117,57.22221096435313,265.15379181865933,222.6839062952196,57.22221096435313
115560382,Iron,SOHO,4230.0,VU,4,1.0,,5,47.83,0.0,47.83,11.96,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
201522245,Bronze,SOHO,4000.0,VU,1,,,1,48.0,0.0,48.0,48.0,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
5708064475SMB,Bronze,SOHO,4223.0,VU,3,,,3,48.0,0.0,48.0,16.0,No,4223,4223,1.0,Kurtovo Konare,Plovdiv,PDV,Stambolijski,PDV41,Kurtovo Konare,PDV41-02,42.1,24.5,4.0,1,117.36686657044424,20.611913234135134,305.45276077495413,247.75358740178504,20.611913234135134
160107680,Iron,SOHO,4000.0,Jenia Gogova,1,,,1,37.0,11.17,48.17,37.0,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
120005221,Bronze,SOHO,4700.0,Jenia Gogova,2,,,2,48.17,0.0,48.17,24.09,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
201880648,Iron,SOHO,4000.0,Jenia Gogova,1,,,1,48.17,0.0,48.17,48.17,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
6711114383SMB,Iron,SOHO,4281.0,Jenia Gogova,3,,,3,48.17,0.0,48.17,16.06,No,4281,4281,1.0,Porojna,Plovdiv,PDV,Purvomaj,PDV23,Unknown,PDV23-00,42.05,25.1333,4.0,1,165.30866208303388,33.39381121696815,261.76181920000096,198.1907954708166,33.39381121696815
825186570,Bronze,SOHO,4000.0,Jenia Gogova,1,,,1,48.17,0.0,48.17,48.17,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
1.29E+12,Bronze,SOHO,4700.0,Jenia Gogova,2,,,2,48.33,0.0,48.33,24.17,No,4700,4700,1.0,Smoljan,Smoljan,SML,Smoljan,SML31,Unknown,SML31-00,41.5853,24.6919,4.0,1,167.50375343475542,61.32797826946577,320.63734824790885,250.58127270101997,61.32797826946577
112043398,Bronze,SOHO,4400.0,Jenia Gogova,1,,,1,48.33,0.0,48.33,48.33,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
115242715,Bronze,SOHO,4270.0,Jenia Gogova,3,,,3,48.33,0.0,48.33,16.11,No,4270,4270,2.0,Purvomaj,Blagoevgrad,BLG,Petrich,BLG33,Purvomaj,BLG33-34,42.1,25.2167,4.0,1,169.18463784306135,39.08019682947743,253.01128703035386,190.1020404336084,39.08019682947743
822105976,Iron,SOHO,4400.0,MT,1,2.0,,3,48.33,0.0,48.33,48.33,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
115538842,Iron,SOHO,4230.0,Jenia Gogova,2,2.0,,4,48.33,0.0,48.33,24.17,No,4230,4230,1.0,Asenovgrad,Plovdiv,PDV,Asenovgrad,PDV01,Unknown,PDV01-00,42.0167,24.8667,4.0,1,147.8011643459345,16.571203952998182,282.7049725927932,220.40467032061503,16.571203952998182
160090149,Bronze,SOHO,4000.0,Jenia Gogova,2,5.0,,7,48.33,0.0,48.33,24.17,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
200602457,Bronze,SOHO,4002.0,Jenia Gogova,3,,,3,48.33,0.0,48.33,16.11,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
201549000,Bronze,SOHO,4000.0,Jenia Gogova,3,,,3,48.33,0.0,48.33,16.11,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
112115709,Bronze,SOHO,4450.0,Jenia Gogova,4,,,4,48.5,0.0,48.5,12.13,No,4450,4450,1.0,Malo Konare,Pazardzhik,PAZ,Pazardzhik,PAZ19,Malo Konare,PAZ19-15,42.2,24.4333,4.0,1,106.6667189761403,26.69818847397377,305.9671948232847,251.21454002643435,26.69818847397377
112656077,Iron,SOHO,4400.0,MT,2,,,2,48.5,0.0,48.5,24.25,No,4400,4400,1.0,Pazardzhik,Pazardzhik,PAZ,Pazardzhik,PAZ19,Unknown,PAZ19-00,42.2,24.3333,4.0,1,99.74365653985194,34.70675472453587,313.5754291926386,259.3578863477639,34.70675472453587
115633272,Bronze,SOHO,4000.0,Jenia Gogova,3,1.0,,4,48.5,0.0,48.5,16.17,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
825367745,Bronze,SOHO,4002.0,VT,4,2.0,,6,48.5,0.0,48.5,12.13,No,4002,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,0,,,,,
160060736,Bronze,SOHO,4000.0,VT,3,3.0,,6,48.5,0.0,48.5,16.17,No,4000,4000,2.0,Plovdiv,Plovdiv,PDV,Marica,PDV17,Vojsil,PDV17-03,42.183350000000004,24.69165,4.0,1,126.11282602967418,6.927035076065666,287.21971441584645,230.50929645602469,6.927035076065666
